username,tweet,company,sentiment_of_tweet,confidence_of_sentiment,date,time
SharjeelSayed,"1.32 crore voice calls to @airtelindia network failed: @reliancejio data https://t.co/G2aOw04zFZ",Reliance,NULL,NULL,"2017-03-23 21:49:17",1490526842
dc2net,"You are here: Home / Business / Reliance Jio Prime Membership Coupon- Avail your Cashback now – UdaipurTimes https://t.co/CYhUFGpsbp",Reliance,NULL,NULL,"2017-03-23 21:44:03",1490526842
Adrian_RCOM,"RT @businessinsider: Oil has been defying economic theory https://t.co/Yi6oRM1eK5 https://t.co/i6uAyABWVY",Reliance,NULL,NULL,"2017-03-23 21:18:40",1490526842
arrpitta,"Reliance Jio Prime membership: New plans how to avail them https://t.co/xuom6RmSSB https://t.co/U1hKOPCHbL",Reliance,NULL,NULL,"2017-03-23 21:18:39",1490526842
sanjayduddupudi,"Reliance Jio Prime membership: New plans how to avail them: Reliance Jio is all set to enroll customers to its Jio… https://t.co/uWrYDGIMZJ",Reliance,NULL,NULL,"2017-03-23 21:18:39",1490526842
projectbuilds,"Reliance Jio lunch low price 4G mobile below Rs 1000 , Cheapest 4G Phone With VoLTE… https://t.co/8J1R3BdmeM https://t.co/x9uaHus4fL",Reliance,NULL,NULL,"2017-03-23 21:16:40",1490526842
garnerbarro,"Reliance Jio lunch low price 4G mobile below Rs 1000 , Cheapest 4G Phone With VoLTE… https://t.co/K5F1KxLQQD https://t.co/hZOM4kBCTq",Reliance,NULL,NULL,"2017-03-23 21:16:34",1490526842
Adrian_RCOM,"RT @DashBerlin: #miamimusicweek #newmusic #np  @OneRepublic Future Looks Good Remix https://t.co/Sutp6USU4I",Reliance,NULL,NULL,"2017-03-23 21:15:31",1490526842
jdpatel_6,"How to Activate / Pay Reliance Jio Prime Membership plan Registration fr... https://t.co/EHGXf4Uw8V",Reliance,NULL,NULL,"2017-03-23 21:08:43",1490526844
tuubol,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! - Trak.in (blog) https://t.co/HgdEyKvKdS #IndiaNews",Reliance,NULL,NULL,"2017-03-23 21:02:25",1490526844
readablogabout1,"Govt documents leaked to cos; Reliance Industries man among five arrested https://t.co/9yxjEyA4V9 https://t.co/Yvyk8lhayr",Reliance,NULL,NULL,"2017-03-23 20:52:07",1490526844
garnerbarro,"Govt documents leaked to cos; Reliance Industries man among five arrested https://t.co/0Fq58Cgjfe https://t.co/kT0Me3WldD",Reliance,NULL,NULL,"2017-03-23 20:51:55",1490526844
carlesdijous,"Call failures drop between Reliance Jio, Airtel https://t.co/ud0drui9tn https://t.co/bt9kqrcYMl",Reliance,NULL,NULL,"2017-03-23 20:48:38",1490526844
jha_vasudha,"RT @theRohitBansal: #Apple partnering with Mukesh Ambani's Reliance Jio #iphoneOnJio replug https://t.co/dJ1mrIjInk statement during AppleE…",Reliance,NULL,NULL,"2017-03-23 20:44:36",1490526845
beingdzired,"Reliance Jio Online Recharge - Jio Prime Membership https://t.co/ldxB2mrhfF",Reliance,NULL,NULL,"2017-03-23 20:34:04",1490526845
anshukumar1983,"Airtel  vs Reliance Jio: Ookla stands by network speed test, admits some limitations https://t.co/dnKPiMa6yX",Reliance,NULL,NULL,"2017-03-23 20:24:15",1490526845
UrBanNewzAsia,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! - Trak.in (blog)… https://t.co/wzE6Lv7nGD",Reliance,NULL,NULL,"2017-03-23 20:18:09",1490526845
DeMOCKERYcy,"""84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! - Trak.in (blog)"" https://t.co/0YhN6KXe92",Reliance,NULL,NULL,"2017-03-23 20:15:52",1490526845
vishalfast007,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! - Trak.in (blog) https://t.co/E7lSTInqEr",Reliance,NULL,NULL,"2017-03-23 20:14:27",1490526845
_QuickieNews,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! - Trak.in (blog) https://t.co/HPJqVfwHYA",Reliance,NULL,NULL,"2017-03-23 20:13:57",1490526845
vishalfast007,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! - Trak.in (blog) https://t.co/rzdZI4i8ZR",Reliance,NULL,NULL,"2017-03-23 20:13:19",1490526845
chitraSD,"RT @thenewsminute: @reliancejio hits back at Ookla, claims contamination in the primary data collected
https://t.co/ymFJZEk74H https://t.co…",Reliance,NULL,NULL,"2017-03-23 19:59:28",1490526845
mohindranaresh,"Reliance Jio Prime Membership Subscription Of Rs 99 Is Now Free https://t.co/CwAwEouzFo https://t.co/RlDDfnlsmw",Reliance,NULL,NULL,"2017-03-23 19:58:41",1490526845
hindimaisikho,"Reliance jio Prime BOGO Recharge Offer New jio updated: https://t.co/ZnOtYGpt0E via @YouTube",Reliance,NULL,NULL,"2017-03-23 19:48:37",1490526847
Mindopedia,"How to Get a Reliance Jio Prime Membership for Free - https://t.co/QMUxBBpWDO https://t.co/xT4Gt3hz8I",Reliance,NULL,NULL,"2017-03-23 19:42:10",1490526847
lundas6799,"New post (The Latest In Reliance Jio Vs Airtel Over ...) has been published on  - https://t.co/qV7vxfX7jj… https://t.co/3kmNB4LVR1",Reliance,NULL,NULL,"2017-03-23 19:42:02",1490526847
suhasbaliga,"@vikramhegde Mysore Pak Reliance Jio Canteen.",Reliance,NULL,NULL,"2017-03-23 19:41:56",1490526847
awesummly,"Call failures drop between #RelianceJio, Airtel
https://t.co/lUeU4iTO37
#technology #news https://t.co/qBQYDA59hv",Reliance,NULL,NULL,"2017-03-23 19:39:21",1490526847
Krishnaanumala2,"RT @BGRIndia: Qualcomm 205 mobile platform: Partnership with @Micromax_Mobile and @reliancejio a gamechanger 
@qualcomm_in 
https://t.co/OF…",Reliance,NULL,NULL,"2017-03-23 19:37:54",1490526847
vishalfast007,"Call failures drop between Reliance Jio, Airtel https://t.co/mDPON5X6Bb",Reliance,NULL,NULL,"2017-03-23 19:36:15",1490526847
mannuforall,"1.32 crore voice calls to Airtel network failed: Reliance Jio data https://t.co/0XzjNKujTo",Reliance,NULL,NULL,"2017-03-23 19:35:05",1490526847
sushmavijay_u,"Reliance Jio Prime membership available for free; here's how to avail https://t.co/dUmvWocgrC",Reliance,NULL,NULL,"2017-03-23 19:34:21",1490526847
sagarguptadelhi,"Call failures drop between Reliance Jio, Airtel https://t.co/vRYTDBx47b",Reliance,NULL,NULL,"2017-03-23 19:34:16",1490526847
rgis1369,"How To Get Reliance Jio Prime Membership For Free. https://t.co/xaLjtAmC4Q https://t.co/kF2M5LH3pA",Reliance,NULL,NULL,"2017-03-23 19:34:06",1490526847
Prashant50007,"How To Get Reliance Jio Prime Membership For Free. https://t.co/W6CfMCkigo https://t.co/DB1yUG5Z1m",Reliance,NULL,NULL,"2017-03-23 19:33:53",1490526847
hellodigitigi,"Call failures drop between Reliance Jio, Airtel https://t.co/PW8T8gXQII",Reliance,NULL,NULL,"2017-03-23 19:33:28",1490526847
ttrumped,"RT @HathwalaThakur: If he puts his phone's browsing settings to data saving mode even after using Reliance Jio - he is a Marwari.",Reliance,NULL,NULL,"2017-03-23 19:32:35",1490526847
hurdangi,"RT @HathwalaThakur: If he puts his phone's browsing settings to data saving mode even after using Reliance Jio - he is a Marwari.",Reliance,NULL,NULL,"2017-03-23 19:20:07",1490526848
MaskiNikhil,"RT @phoneradarblog: Reliance Jio Prime BOGO Recharge Offer brings you 4G Data at Rs 8/GB for 1 year. More value for @reliancejio users.

ht…",Reliance,NULL,NULL,"2017-03-23 19:12:04",1490526849
ManpreetSinngh,"RT @phoneradarblog: Reliance Jio Prime BOGO Recharge Offer brings you 4G Data at Rs 8/GB for 1 year. More value for @reliancejio users.

ht…",Reliance,NULL,NULL,"2017-03-23 19:01:11",1490526849
in_tradingview,"$RELCAPITAL - RELIANCE CAPITAL - BREAKOUT - https://t.co/huNSo0B2Zc",Reliance,NULL,NULL,"2017-03-23 19:00:02",1490526849
broadbandforum,"Reliance Jio Prime Membership https://t.co/RmA5ySGeso",Reliance,NULL,NULL,"2017-03-23 18:51:46",1490526849
NuthanNTR,"RT @sanjaybafna: Voice Call Failures Rates (March '17)
Reliance #Jio to #Airtel : 4.8%
Reliance Jio to #idea Cellular : 3.1%
Reliance Jio t…",Reliance,NULL,NULL,"2017-03-23 18:49:11",1490526849
thenewsminute,"@reliancejio hits back at Ookla, claims contamination in the primary data collected
https://t.co/ymFJZEk74H https://t.co/9j5Dw7JiUI",Reliance,NULL,NULL,"2017-03-23 18:45:01",1490526849
WebironBots,"Abuse unresolved for 5 days: 139.167.4.10 host: Reliance Jio INFOCOMM Ltd #badabuse",Reliance,NULL,NULL,"2017-03-23 18:37:23",1490526849
Nirmalpanda4516,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/BGTmen9DxO",Reliance,NULL,NULL,"2017-03-23 18:37:04",1490526849
SanjeevGiri,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! (Trakin) https://t.co/m7jydscRS6",Reliance,NULL,NULL,"2017-03-23 18:36:15",1490526849
SanjeevGiri2,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey! (Trakin) https://t.co/OsTgQbgLTc",Reliance,NULL,NULL,"2017-03-23 18:36:15",1490526849
yogendr37890552,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/kqgZpeeLmP",Reliance,NULL,NULL,"2017-03-23 18:34:44",1490526849
girishkuber,"RT @FinancialXpress: #Reliance #Jio4G #internet speed slows down before free offers end; Twitterati rages
https://t.co/1yxXtLzbbb",Reliance,NULL,NULL,"2017-03-23 18:34:02",1490526849
BhumikaKalra1,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/evoRgeQind",Reliance,NULL,NULL,"2017-03-23 18:32:18",1490526849
BrunoMdw,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/NstVnqaC5H",Reliance,NULL,NULL,"2017-03-23 18:31:56",1490526850
Atulmunde7,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/NjJQhNVybi",Reliance,NULL,NULL,"2017-03-23 18:31:51",1490526850
soyeb_patel,"RT @sanjaybafna: Voice Call Failures Rates (March '17)
Reliance #Jio to #Airtel : 4.8%
Reliance Jio to #idea Cellular : 3.1%
Reliance Jio t…",Reliance,NULL,NULL,"2017-03-23 18:31:42",1490526851
lautanjobs,"Manager Construction Job at Reliance Jio Infocomm Limited https://t.co/I3sIHdFb3M / India #India #Jobs #JobSeekers #Employment #Recruiting…",Reliance,NULL,NULL,"2017-03-23 18:29:33",1490526851
ExpertPoonam,"84% Users will Retain Reliance Jio Services Even After Free Offer Ends: BoA-ML Survey!",Reliance,NULL,NULL,"2017-03-23 18:27:07",1490526851
xrpit,"@sanjaybafna reliance jio to bsnl mobile and landline 100 %",Reliance,NULL,NULL,"2017-03-23 18:25:06",1490526851
ShreyansSharma5,"@ADTSinghSharma @airtelindia @Airtel_Presence shift to Reliance Jio ☺",Reliance,NULL,NULL,"2017-03-23 18:19:27",1490526851
Mustaqahamad,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/NGRPI2UuED",Reliance,NULL,NULL,"2017-03-23 18:17:04",1490526851
amrit__v,"RT @EmergingThe: Vodafone and  Idea Cellular join hands to beat Reliance Jio https://t.co/9xqC5OIu1X",Reliance,NULL,NULL,"2017-03-23 18:15:01",1490526851
sonu_juyal,"@ADTSinghSharma @airtelindia @Airtel_Presence Why you get tense?
Switch into Reliance Jio.",Reliance,NULL,NULL,"2017-03-23 18:13:51",1490526851
WebironBots,"New Node: 49.35.2.79 Issue: #WordPress Login Brute Force Network: Reliance Jio INFOCOMM Ltd https://t.co/lSxYkWp50F #infosec #cybersecurity",Reliance,NULL,NULL,"2017-03-23 18:13:43",1490526851
vishalfast007,"Reliance Jio Prime Membership: How to Get It for Free - NDTV https://t.co/C1uLWe7Eon",Reliance,NULL,NULL,"2017-03-23 18:13:17",1490526851
hirak_s,"RT @phoneradarblog: Reliance Jio Prime BOGO Recharge Offer brings you 4G Data at Rs 8/GB for 1 year. More value for @reliancejio users.

ht…",Reliance,NULL,NULL,"2017-03-23 18:12:34",1490526851
tuubol,"Reliance Jio Prime Membership: How to Get It for Free - NDTV https://t.co/DxW5MxkoRQ #IndiaNews",Reliance,NULL,NULL,"2017-03-23 18:12:20",1490526851
india_breaking,"Reliance Jio Prime Membership: How to Get It for Free – NDTV https://t.co/vpyZrnAk6V",Reliance,NULL,NULL,"2017-03-23 18:10:29",1490526851
DeMOCKERYcy,"""Reliance Jio Prime Membership: How to Get It for Free - NDTV"" https://t.co/SfQMXXdjd7",Reliance,NULL,NULL,"2017-03-23 18:10:17",1490526851
indianews101,"TopNews: Reliance Jio Prime Membership: How to Get It for Free - NDTV https://t.co/3NhMyEEto7",Reliance,NULL,NULL,"2017-03-23 18:10:09",1490526851
vishalfast007,"Reliance Jio Prime Membership: How to Get It for Free - NDTV https://t.co/pEF2GQCVjP",Reliance,NULL,NULL,"2017-03-23 18:09:23",1490526853
_QuickieNews,"Reliance Jio Prime Membership: How to Get It for Free - NDTV https://t.co/p9VIB7RyMr",Reliance,NULL,NULL,"2017-03-23 18:08:25",1490526853
bhagwat8949,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/v6PgLPcgo3",Reliance,NULL,NULL,"2017-03-23 18:07:55",1490526853
payel32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/RM7My2khJt",Reliance,NULL,NULL,"2017-03-23 18:04:52",1490526853
vikas4chelsea,"RT @phoneradarblog: Reliance Jio Prime BOGO Recharge Offer brings you 4G Data at Rs 8/GB for 1 year. More value for @reliancejio users.

ht…",Reliance,NULL,NULL,"2017-03-23 18:04:23",1490526853
Amanver28528794,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/StG0AGlrWr",Reliance,NULL,NULL,"2017-03-23 18:03:26",1490526853
kreinsh,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/1zyYqsiK8m",Reliance,NULL,NULL,"2017-03-23 18:00:59",1490526853
aboutkunal,"RT @BGRIndia: Qualcomm 205 mobile platform: Partnership with @Micromax_Mobile and @reliancejio a gamechanger 
@qualcomm_in 
https://t.co/OF…",Reliance,NULL,NULL,"2017-03-23 18:00:26",1490526853
ritu32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/ysMV1qyrj9",Reliance,NULL,NULL,"2017-03-23 17:59:48",1490526854
TVSPRAKASH,"RT @sanjaybafna: Voice Call Failures Rates (March '17)
Reliance #Jio to #Airtel : 4.8%
Reliance Jio to #idea Cellular : 3.1%
Reliance Jio t…",Reliance,NULL,NULL,"2017-03-23 17:56:46",1490526854
DanishKh4n,"@sainath_murali @ETTelecom this is sans Reliance Jio stats",Reliance,NULL,NULL,"2017-03-23 17:55:50",1490526854
oilgas_exp_prod,"Here is #Reliance Jio 4G special offer on Prime membership and monthly recharge
. Read more: https://t.co/9bknTFvRPg $RELIANCE",Reliance,NULL,NULL,"2017-03-23 17:55:30",1490526854
pujaroy32,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/KMKItYGOMg",Reliance,NULL,NULL,"2017-03-23 17:54:42",1490526854
dc2net,"You are here: Home / Business / Reliance Jio Prime Membership Coupon- Avail your Cashback now – UdaipurTimes https://t.co/pIK3PJH300",Reliance,NULL,NULL,"2017-03-23 17:53:34",1490526854
Sumaiyashaikhs3,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/8S4cZmngFj",Reliance,NULL,NULL,"2017-03-23 17:49:56",1490526854
poulami32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/YCwFxLvMed",Reliance,NULL,NULL,"2017-03-23 17:49:33",1490526855
IndravadanBh,"@DIALWEALTH_IN sir any  idea for Rpower@giving 6cror+ volume opening.. Since last 3-4 day?",Reliance,NULL,NULL,"2017-03-23 17:48:25",1490526855
shubham13011996,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/rec6JpKg4B",Reliance,NULL,NULL,"2017-03-23 17:47:01",1490526855
swapnilsilver,"RT @phoneradarblog: Reliance Jio Prime BOGO Recharge Offer brings you 4G Data at Rs 8/GB for 1 year. More value for @reliancejio users.

ht…",Reliance,NULL,NULL,"2017-03-23 17:45:32",1490526855
RohitTi58042346,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/uGvGSHhCKy",Reliance,NULL,NULL,"2017-03-23 17:45:26",1490526856
RohitTi58042346,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/uGvGSHzdC6",Reliance,NULL,NULL,"2017-03-23 17:44:32",1490526856
gargi32das,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/6lLkXT0PoJ",Reliance,NULL,NULL,"2017-03-23 17:43:10",1490526856
pdlweb,"Here is Reliance Jio 4G special offer on Prime membership and monthly recharge https://t.co/Xdny1tFRyH",Reliance,NULL,NULL,"2017-03-23 17:42:53",1490526856
Ashisma49501776,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/h9UbW4EBM4",Reliance,NULL,NULL,"2017-03-23 17:39:32",1490526856
dipa32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/bwU624Pe0x",Reliance,NULL,NULL,"2017-03-23 17:38:29",1490526856
MDIrfan40475529,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/6lSQ7fJFUX",Reliance,NULL,NULL,"2017-03-23 17:36:20",1490526856
KundanSRazz3,"Airtel is 100% batter than reliance jio.",Reliance,NULL,NULL,"2017-03-23 17:35:31",1490526856
ankit90601,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/SXi4wGRyV4",Reliance,NULL,NULL,"2017-03-23 17:34:27",1490526856
bhavikdhami6,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/OgrwJxarX1",Reliance,NULL,NULL,"2017-03-23 17:34:11",1490526856
buntyrohatgi,"RT @TelecomTalk: Reliance Jio Consumers Feel that Voice Calling is Superior than the Rivals: Bank of America Merrill Lynch report https://t…",Reliance,NULL,NULL,"2017-03-23 17:33:09",1490526856
1998Srikrishna,"RT @phoneradarblog: Reliance Jio Prime BOGO Recharge Offer brings you 4G Data at Rs 8/GB for 1 year. More value for @reliancejio users.

ht…",Reliance,NULL,NULL,"2017-03-23 17:33:07",1490526858
newsremark,"#TechTalks 37 - How To Get #Reliance Jio Prime Membership For Free, #XiaomiRedmi4A Sold Out… https://t.co/B8ezcpZoBw https://t.co/OUnjZJaeEi",Reliance,NULL,NULL,"2017-03-23 17:33:03",1490526858
simi32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/IEKVD7CgKb",Reliance,NULL,NULL,"2017-03-23 17:32:21",1490526858
shaikh_afrad,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/yByYtBCUiJ",Reliance,NULL,NULL,"2017-03-23 17:32:18",1490526858
pankajb411,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/8ENLZ6xF13",Reliance,NULL,NULL,"2017-03-23 17:28:33",1490526858
SundeepCorpcomm,"RT @gulveenaulakh: Consolidation in telecom sector in full swing: Airtel-Tikona agreement within days of Idea-Vodafone. Last week CCI okaye…",Reliance,NULL,NULL,"2017-03-23 17:26:11",1490526858
AbhijeetAS1803,"RT @IndiaToday: Here's how you can get #Jio Prime for free https://t.co/JKM5jX1rd0 https://t.co/zVWMdZnlZd",Reliance,NULL,NULL,"2017-03-23 17:23:48",1490526858
Himanshulkeshr2,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/rtY7VURcAn",Reliance,NULL,NULL,"2017-03-23 17:22:18",1490526858
priya32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/B3p3DAr6Cj",Reliance,NULL,NULL,"2017-03-23 17:20:37",1490526858
ruma32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/HqercB2la1",Reliance,NULL,NULL,"2017-03-23 17:17:06",1490526858
newsremark,"#TechTalks 37 - How To Get Reliance Jio Prime Membership For Free, Xiaomi Redmi 4A Sold Out and More https://t.co/e3yUwBvA5P",Reliance,NULL,NULL,"2017-03-23 17:16:35",1490526858
newsremark,"I added a video to a @YouTube playlist https://t.co/e3yUwBvA5P Tech Talks 37 - How To Get Reliance Jio Prime Membership For Free,",Reliance,NULL,NULL,"2017-03-23 17:16:31",1490526858
SAsaruddin,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/YN9AkOBy8f",Reliance,NULL,NULL,"2017-03-23 17:11:13",1490526858
viprajeet,"https://t.co/kgl9n41RLT. The Clash of the Telecom Giants continues!",Reliance,NULL,NULL,"2017-03-23 17:08:51",1490526858
ShubhamNirmal70,"RT @sanjaybafna: Reliance #Jio 's Official Complaint Letter  to @ascionline Against Bharti #Airtel on ""India's Fastest Mobile Network ""Misl…",Reliance,NULL,NULL,"2017-03-23 17:08:49",1490526859
jayanta32das,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/JbHLY7JPkP",Reliance,NULL,NULL,"2017-03-23 17:07:03",1490526860
rahul32roy,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/Lu9wT633br",Reliance,NULL,NULL,"2017-03-23 17:06:04",1490526860
iVoteForBest,"#ModiMinistry CCI approves sale of RCom tower division https://t.co/poR7dUwk5r",Reliance,NULL,NULL,"2017-03-23 17:02:00",1490526860
gp7769001245,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/vA76M3a8Lq",Reliance,NULL,NULL,"2017-03-23 17:00:54",1490526860
ilyanas7nvry,"RT @ImVikasK2309: VOTE:Did everyone satisfied with Reliance JIO's new offer from April 1st 2017?If No comment your opinion.",Reliance,NULL,NULL,"2017-03-23 17:00:54",1490526860
subrata8575,"Reliance Jio Prime membership at Rs 99: Here's how to get Rs 100 cashback... https://t.co/n2c6wQKLpi",Reliance,NULL,NULL,"2017-03-23 16:58:55",1490526860
aadharkendra,"#AadharCard

Now get your new JIO Connection in just 15 minutes, with your Aadhar Card. 

Check out here how: https://t.co/2ADfNMScCD",Reliance,NULL,NULL,"2017-03-23 16:56:01",1490526860
ReadStudyShare,"Reliance Jio Prime Membership – Available for free – How to Get it with JIO MONEY https://t.co/VbGXnJ1EOs https://t.co/dw87tYHwNv",Reliance,NULL,NULL,"2017-03-23 16:55:20",1490526860
chandra6613,"Get Reliance Jio Prime Membership for Free https://t.co/nYEYN2kZq7 https://t.co/h6orwCtxE3 via #TechIncludes",Reliance,NULL,NULL,"2017-03-23 16:54:20",1490526860
Shafimo3,"10 things to have in mind before getting Reliance Jio 4G SIM.
https://t.co/HBXHzC4t69 https://t.co/PPI6Zcfc6h",Reliance,NULL,NULL,"2017-03-23 16:53:14",1490526860
