1490123585,SuratStartups,"RT @thestartupmojoo: #RelianceJio is making INR 2000 Android phone with @Google
#Startups #StartupIndia #MobilePhones
https://t.co/0g0dpb8o…",Reliance,NULL,NULL,3/20/2017 23:49
1490123585,dsouzamark,DittoTV on How Reliance Jio Competition Turned Out to Be the Ultimate Growth Hack https://t.co/KfT2P24Ghz … https://t.co/ovhoxJOPNG,Reliance,NULL,NULL,3/20/2017 23:48
1490123585,smahato53,Reliance Jio files complaint with ASCI on Airtel's claims of  India's fastest network... https://t.co/v8jltUQe6U,Reliance,NULL,NULL,3/20/2017 23:45
1490123585,VikashKrpatel78,Reliance Jio files complaint with ASCI on Airtel's claims of  India's fastest network... https://t.co/NFUWxlkH52,Reliance,NULL,NULL,3/20/2017 23:43
1490123585,Arunkan76681109,Reliance Jio files complaint with ASCI on Airtel's claims of  India's fastest network... https://t.co/rgdBhuAeBm,Reliance,NULL,NULL,3/20/2017 23:42
1490123586,jobokuruvilla,"Idea, Vodafone India announce merger, to combat Reliance Jio https://t.co/cWsUAzlY1M via @GizBotCom #TechNews https://t.co/hafrxz9FxU",Reliance,NULL,NULL,3/20/2017 23:34
1490123586,k84nisar_khan,Reliance Jio files complaint with ASCI on Airtel's claims of  India's fastest network... https://t.co/VucerWrScH,Reliance,NULL,NULL,3/20/2017 23:33
1490123586,michaeltomlins,"RT @mattreed1: Vodafone India agrees merger with local rival Idea, as established players struggle with impact of aggressive new entrant Re…",Reliance,NULL,NULL,3/20/2017 23:19
1490123586,thestartupmojoo,"#RelianceJio is making INR 2000 Android phone with @Google
#Startups #StartupIndia #MobilePhones… https://t.co/1Zw7iJtIvq",Reliance,NULL,NULL,3/20/2017 23:17
1490123586,sharebossindia,End of Reliance Jio’s free offers: Idea Cellular says industry ‘recovery’ has begun.. https://t.co/n1lQFD6RnK,Reliance,NULL,NULL,3/20/2017 23:03
1490123586,Atiksh_Singh,RT @TheEIU_Tech: Vodafone India and Idea Cellullar want to merge so as to take on Reliance Jio in India's cut-throat telecoms sector,Reliance,NULL,NULL,3/20/2017 23:03
1490123586,Sc0ttMcC,Second-tier Indian wireless provider bought by #Vodafone in the hopes that it doesn't get crushed by Reliance #Jio https://t.co/XGrTKLbQlg,Reliance,NULL,NULL,3/20/2017 23:00
1490123586,sdesay,#all kicking off in India  https://t.co/cQci2FDqSI,Reliance,NULL,NULL,3/20/2017 22:39
1490123586,PressKsNews,Reliance Jio Complains ASCI Against Airtel about India’s fastest network Claim https://t.co/6fhghKPFqC https://t.co/LvMXI7oHd6,Reliance,NULL,NULL,3/20/2017 22:39
1490123586,TalkUKTelecoms,"RT @DarshinL: Idea &amp; Vodafone to create India's largest, world's 2nd largest telecom company. To rival Reliance Jio and Airtel.
https://t.c…",Reliance,NULL,NULL,3/20/2017 22:31
1490123587,ComedyKingBemmi,"RT @sanjaybafna: Reliance Jio file complaints against Bharti Airtel at Advertising Standard Council of India for ""India's fastest Network""…",Reliance,NULL,NULL,3/20/2017 22:19
1490123587,g3r4nym0,"ARTICLE | Idea, Vodafone To Merge :: https://t.co/7j6qJjHfTo :: https://t.co/0sC23LrvaL https://t.co/kZvaVlilxb",Reliance,NULL,NULL,3/20/2017 22:18
1490123587,DarshinL,"Idea &amp; Vodafone to create India's largest, world's 2nd largest telecom company. To rival Reliance Jio and Airtel.
https://t.co/ajoLNYiE32",Reliance,NULL,NULL,3/20/2017 22:17
1490123587,MaxTronyMartins,"Vodafone creates India's biggest Telco, as Jio races ahead https://t.co/SV5uf3ps4X https://t.co/QbZ5X2riMD #Tech",Reliance,NULL,NULL,3/20/2017 22:16
1490123588,TopFinNews,Reliance Jio writes to ASCI against Ookla's network speed test of Airtel https://t.co/4d2vIqinO8 #TopNews https://t.co/tK6MX4kPW5,Reliance,NULL,NULL,3/20/2017 22:12
1490123588,GoluRaghuvansh5,Reliance Jio files complaint with ASCI on Airtel's claims of  India's fastest network... https://t.co/6c2NDT3em6,Reliance,NULL,NULL,3/20/2017 22:05
1490123588,sharebossindia,"Reliance Jio not main reason for merger of Idea Cellular, Vodafone: Vittorio Colao.. https://t.co/y8g80Jm6iS",Reliance,NULL,NULL,3/20/2017 21:57
1490123588,tvccapital,"Vodafone creates India's biggest Telco, as Jio races ahead https://t.co/nJ7iEoT0Lx https://t.co/Uu4XXJdrTk",Reliance,NULL,NULL,3/20/2017 21:57
1490123588,ParulVyas,RT @Forbes: Vodafone India combines with Idea Cellular in a $23 billion deal to become the biggest carrier in India https://t.co/JbgmDSTxI8…,Reliance,NULL,NULL,3/20/2017 21:53
